county_name,total_cases,total_fatalities,death_rate,sex_age_median_age_in_years,health_ins_noninst_pop_private,health_ins_noninst_pop_public,inc_med_hhld_inc_dol,inc_mean_hhld_inc_dol,inc_per_capita_inc_dol,inc_med_earn_workers_dol,inc_med_earn_male_full_yr_workers_dol,inc_med_earn_female_full_yr_workers_dol,pop_density,percent_race_pop_hispanic_or_latino_of_any_race,percent_race_pop_white_alone,percent_race_pop_black_or_african_american_alone,percent_race_pop_american_indian_and_alaska_native_alone,percent_race_pop_asian_alone,percent_race_pop_native_hawaiian_and_other_pacific_islander_alone,percent_race_pop_some_other_race_alone,percent_race_pop_two_or_more_races,percent_sex_age_pop_male,percent_sex_age_pop_female,percent_sex_age_pop_under_5,percent_sex_age_pop_5_to_9,percent_sex_age_pop_10_to_14,percent_sex_age_pop_15_to_19,percent_sex_age_pop_20_to_24,percent_sex_age_pop_25_to_34,percent_sex_age_pop_35_to_44,percent_sex_age_pop_45_to_54,percent_sex_age_pop_55_to_59,percent_sex_age_pop_60_to_64,percent_sex_age_pop_65_to_74,percent_sex_age_pop_75_to_84,percent_sex_age_pop_85_and_over,percent_health_ins_noninst_pop_cov_yes,percent_health_ins_noninst_pop_cov_no,percent_inc_hhlds_less_than_10_000,percent_inc_hhlds_10_000_to_14_999,percent_inc_hhlds_15_000_to_24_999,percent_inc_hhlds_25_000_to_34_999,percent_inc_hhlds_35_000_to_49_999,percent_inc_hhlds_50_000_to_74_999,percent_inc_hhlds_75_000_to_99_999,percent_inc_hhlds_100_000_to_149_999,percent_inc_hhlds_150_000_to_199_999,percent_inc_hhlds_200_000_or_more
live oak,381.0,10,0.026246719160104987,42.2,6273,3721,55766,67552,24244,29286,49242,39518,11.66015033254945,0.3944568176194012,0.5647941928565536,0.02771591190299431,0.0,0.009651076466221232,0.0,0.0,0.0033820011548296625,0.5472242844180484,0.4527757155819517,0.05402953064422997,0.04446094201105337,0.06656768126701311,0.06326816794522808,0.046853089169347516,0.14707580631856798,0.12628887239132228,0.11515301493029778,0.0671450960983255,0.06928977975748576,0.11317330693722676,0.06244328961478182,0.02425142291512002,0.8082050319188885,0.19179496808111152,0.04108843537414966,0.08299319727891158,0.1036734693877551,0.11537414965986395,0.10421768707482994,0.24081632653061225,0.08598639455782313,0.1491156462585034,0.04217687074829932,0.0345578231292517
llano,165.0,2,0.012121212121212121,57.6,12501,9925,52178,82567,35822,23514,42361,36338,22.09727081575758,0.10237403100775194,0.8662790697674418,0.00125968992248062,0.0013565891472868215,0.003972868217054264,0.0,0.0,0.024757751937984497,0.4911821705426356,0.5088178294573643,0.03856589147286822,0.042926356589147285,0.039292635658914735,0.03464147286821705,0.042151162790697666,0.0874031007751938,0.06933139534883721,0.11782945736434107,0.06603682170542635,0.10242248062015503,0.19292635658914728,0.12955426356589148,0.036918604651162784,0.8324440745998336,0.16755592540016642,0.05688375927452598,0.05429278059121423,0.099399364032505,0.12472029207396068,0.14038393593216347,0.1740666588152161,0.11718289954069015,0.1243669767989636,0.05028854080791426,0.05841479213284655
loving,0.0,0,0.0,55.4,88,25,81875,75148,23546,-666666666,101667,61250,0.1525078571449931,0.1568627450980392,0.8137254901960784,0.0,0.029411764705882356,0.0,0.0,0.0,0.0,0.5686274509803921,0.4313725490196079,0.1862745098039216,0.04901960784313725,0.0,0.0,0.029411764705882356,0.10784313725490197,0.10784313725490197,0.0,0.13725490196078433,0.13725490196078433,0.21568627450980396,0.029411764705882356,0.0,0.8921568627450981,0.10784313725490197,0.0,0.09090909090909093,0.0,0.09090909090909093,0.09090909090909093,0.18181818181818185,0.060606060606060615,0.4848484848484849,0.0,0.0
lubbock,16130.0,158,0.009795412275263484,30.7,201564,85161,50473,71043,27089,26321,45699,35418,336.59295849504923,0.3500169180040736,0.5396080330664048,0.0680966250240501,0.0035395118326510843,0.020991594074054414,0.0006037405375281138,0.0007397480212569745,0.016403829439980894,0.4930470320513246,0.5069529679486754,0.06779475475528604,0.0654793102761947,0.06893257346062749,0.0844142058158127,0.12470891081226325,0.14689803419427178,0.11432921772476068,0.10414855997930032,0.0548972645909492,0.04867741015212935,0.0675890849018424,0.03758782434467613,0.01454284899188599,0.8646938514636329,0.13530614853636713,0.09109060926148772,0.04895485136159023,0.10753665819851138,0.10726924276864107,0.14146276240139055,0.17478272496323038,0.12135312207514372,0.12195034986852075,0.04180594553639078,0.04379373356509337
lynn,160.0,5,0.03125,38.2,3221,2261,43524,66719,25279,28134,40344,31563,6.512181749072451,0.4736570247933885,0.4910468319559229,0.010502754820936641,0.003615702479338843,0.007403581267217631,0.0006887052341597796,0.0,0.013085399449035813,0.5125688705234159,0.48743112947658396,0.06766528925619834,0.08264462809917356,0.0747245179063361,0.06990358126721763,0.04993112947658402,0.11914600550964187,0.118801652892562,0.12327823691460055,0.062155647382920114,0.06336088154269973,0.0893595041322314,0.06267217630853994,0.01635674931129476,0.8246618106139438,0.1753381893860562,0.08626347866854196,0.08626347866854196,0.1326769807782466,0.0947022972339428,0.1589310829817159,0.13595874355368026,0.08016877637130802,0.14064697609001406,0.030942334739803092,0.05344585091420535
madison,739.0,2,0.0027063599458728013,34.7,6486,3820,49428,65516,17856,26016,46455,26530,30.313368306995805,0.22862400906002264,0.5531568516421291,0.14941959229898075,0.0019110985277463195,0.03121460928652322,0.001840317100792752,0.000990939977349943,0.03284258210645526,0.5752406568516422,0.4247593431483579,0.04586636466591167,0.0692242355605889,0.06710079275198189,0.03999150622876557,0.0920158550396376,0.1925962627406569,0.1337061155152888,0.11303793884484713,0.04303510758776897,0.05747451868629672,0.07800113250283126,0.052519818799547,0.015430351075877691,0.8573734688063812,0.14262653119361884,0.0656986431801952,0.06308021899547726,0.12616043799095453,0.13782432754106164,0.11235420138062366,0.1923351582956439,0.07498214710783146,0.1609140680790288,0.040466555582004286,0.026184241847179244
marion,168.0,53,0.31547619047619047,50.1,5681,4726,37283,60527,27052,28721,43750,30370,26.472626836517158,0.0402657939105425,0.7083209362292968,0.23415650104135674,0.0042646037885549935,0.0,0.00376871962709511,0.0,0.009223445403153823,0.487454130715065,0.5125458692849351,0.04314192204700982,0.053158782108499454,0.054943965089755034,0.060101160368937825,0.03758801943865913,0.09035009421799067,0.10076366160864822,0.135574729743132,0.08439948428047209,0.08767231974610731,0.1487652484379649,0.08886244173361102,0.014678171179212537,0.8762306610407876,0.12376933895921237,0.10495626822157436,0.08925768109441579,0.15451895043731778,0.1217761830006728,0.17515137923301188,0.1237945727741646,0.08925768109441579,0.06257008297824625,0.028705987889661364,0.0500112132765194
martin,86.0,144,1.6744186046511629,32.2,4001,1230,69722,94582,29225,32131,53162,36635,6.135814181228388,0.4584966156038475,0.5304595653722836,0.008550053437833986,0.0014250089063056644,0.0007125044531528322,0.0003562522265764161,0.0,0.0,0.5226220163876024,0.4773779836123976,0.08336302101888136,0.08318489490559318,0.0970787317420734,0.07890986818667617,0.07142857142857142,0.11417883861774135,0.10794442465265408,0.15211970074812967,0.0553972212326327,0.0397221232632704,0.06733167082294264,0.041859636622728895,0.007481296758104737,0.8740754104275663,0.1259245895724337,0.044280442804428034,0.03075030750307503,0.08733087330873307,0.08671586715867159,0.14083640836408365,0.14329643296432965,0.13161131611316113,0.13345633456334566,0.0897908979089791,0.11193111931119312
mason,80.0,4,0.05,46.9,2579,1584,40708,60697,25602,22571,38106,28289,4.479800524527473,0.2350396539293439,0.7279500120163422,0.0002403268445085316,0.002883922134102379,0.022110069694784903,0.0,0.0,0.011776015380918048,0.5157414083153088,0.4842585916846912,0.05118961788031723,0.029800528719057917,0.07137707281903387,0.08435472242249459,0.04806536890170632,0.07594328286469597,0.10694544580629656,0.12809420812304734,0.07642393655371305,0.07690459024273011,0.1545301610189858,0.07954818553232396,0.016822879115597208,0.7966265060240963,0.2033734939759036,0.09958008398320337,0.07978404319136173,0.09478104379124176,0.13917216556688666,0.1859628074385123,0.1307738452309538,0.1205758848230354,0.07198560287942411,0.04799040191961608,0.02939412117576485
matagorda,1089.0,130,0.11937557392102846,37.8,19869,13234,45500,62232,24376,27739,50541,31655,33.61985037917607,0.4202433116511989,0.4444383964292518,0.09762403723158153,0.0026671746999428463,0.019323408540402254,0.001442451623438478,0.0,0.0142612198241842,0.4985711564107449,0.5014288435892551,0.07019024031788368,0.06956427074544813,0.07522521296573496,0.06365838390986038,0.06425713741392919,0.12617369294831668,0.1092725144925564,0.12241787551370327,0.06335900715782597,0.07530686117083528,0.08747244373077866,0.04768255177857007,0.02541980785455733,0.803505585823565,0.19649441417643496,0.11806981519507187,0.06644177178058082,0.10618949838662364,0.10882956878850104,0.14073041947785275,0.17241126430038134,0.11645643883836902,0.10340275740686418,0.031314168377823415,0.036154297447931937
maverick,4084.0,1,0.0002448579823702253,29.6,22777,19871,38035,54137,16891,21905,42442,23796,45.307751947678426,0.952320165602898,0.0248231844057271,0.004071071243746766,0.011247196825944454,0.0046403312057961025,0.000552009660169053,0.002346041055718475,0.0,0.4957046748318096,0.5042953251681904,0.09556667241676728,0.08273244781783681,0.08459548042090738,0.08959806796618941,0.08504398826979473,0.12851474900810764,0.11990684836984647,0.10883215456270484,0.04688632051060893,0.04454027945489046,0.06506813869242711,0.03872692772123512,0.009987924788683804,0.6988283822662831,0.3011716177337169,0.1051695590850555,0.09854663641381002,0.1612804317164408,0.1071932299012694,0.12356656650518184,0.15876617403569018,0.11988716502115655,0.07665419758385969,0.03378917029496535,0.015146869442570675
mcculloch,194.0,6,0.030927835051546393,44.6,4869,2929,45329,58607,24409,26869,45357,26534,7.599467342842207,0.31946159545566805,0.6106446036058286,0.018276117559891333,0.00024697456162015306,0.001975796492961225,0.0,0.03099530748332922,0.018399604840701408,0.5260558162509261,0.4739441837490738,0.06618918251420104,0.056433687330204985,0.06569523339096073,0.05384045443319338,0.052111632501852315,0.10187700666831316,0.11089157816744877,0.13336626327488268,0.06655964435663128,0.07211657199308473,0.13077303037787108,0.060632254877747586,0.029513460113608295,0.8160804020100503,0.18391959798994972,0.08448540706605223,0.06236559139784946,0.11858678955453147,0.106605222734255,0.1640552995391705,0.2248847926267281,0.11121351766513056,0.08786482334869432,0.010752688172043013,0.02918586789554532
mclennan,9573.0,14,0.001462446464013371,33.2,158338,77096,48199,66650,24826,26472,42600,33357,239.53691079737962,0.2605694182241204,0.5625993744691642,0.14319986797032552,0.0016825732905578655,0.015928092130950894,0.00012075884860463152,0.0012236896658602658,0.014676225400416215,0.4885057702603158,0.5114942297396842,0.07060769877912804,0.06825290123133773,0.06742771576587274,0.08408438628340492,0.10569619488868047,0.12863232553365347,0.11272435987747002,0.1115207966863772,0.057634173144037126,0.054788289611921316,0.07721723309275487,0.043239718390365056,0.018174206714997043,0.8491846101564451,0.1508153898435549,0.09066199429431453,0.05357503874924186,0.1210099512545769,0.11338365118943325,0.13603791809870386,0.17104701574679335,0.11208077812970324,0.12536783700608756,0.04078217310241032,0.036053642428735086
mcmullen,24.0,7,0.2916666666666667,40.2,502,210,68750,91265,32556,35500,58750,31875,0.5808041593298467,0.5015105740181269,0.4924471299093656,0.0,0.006042296072507553,0.0,0.0,0.0,0.0,0.5845921450151057,0.41540785498489424,0.06797583081570997,0.08157099697885196,0.08459214501510574,0.02870090634441088,0.03625377643504532,0.12386706948640484,0.18882175226586104,0.052870090634441085,0.08761329305135952,0.04078549848942598,0.11329305135951663,0.0634441087613293,0.03021148036253777,0.877643504531722,0.12235649546827795,0.07174887892376683,0.06278026905829596,0.02690582959641256,0.044843049327354265,0.18834080717488788,0.20179372197309414,0.11659192825112108,0.1031390134529148,0.07174887892376683,0.11210762331838564
medina,1257.0,48,0.03818615751789976,39.3,32565,14981,61059,78044,26274,30122,46881,36149,37.22312218802604,0.5162768070701748,0.4394332509020149,0.023452385778570558,0.002006729638788665,0.0072161187010986345,0.00022296995986540724,0.0,0.011391737949487168,0.5179186767746382,0.4820813232253618,0.0586005594518993,0.06204645883163741,0.06976932744152106,0.07078282725909109,0.07066120728098269,0.1237077877325982,0.1143835894109539,0.13554546560181618,0.06865447764219403,0.0648234483317793,0.09719463250496617,0.04384400210807962,0.019986216402481046,0.8666453469779342,0.13335465302206587,0.0713639301874596,0.05345830639948287,0.07718164188752424,0.09767291531997414,0.10342598577892696,0.2004524886877828,0.11435035552682613,0.17252747252747253,0.06341305753070459,0.04615384615384616
menard,49.0,0,0.0,49.1,1095,775,40606,51494,25067,24932,34269,25909,2.3535880855007667,0.34291097503532736,0.6212906264719736,0.00659444182760245,0.005652378709373528,0.0,0.0,0.0,0.023551577955723036,0.5261422515308526,0.4738577484691474,0.012246820536975978,0.0659444182760245,0.055110692416391896,0.03250117757889778,0.02590673575129533,0.14036740461610928,0.08337258596325954,0.16580310880829016,0.07583608101742817,0.07724917569477155,0.15402731983042864,0.08195949128591616,0.029674988224211017,0.6856316297010607,0.3143683702989393,0.08165322580645161,0.08669354838709678,0.21774193548387094,0.07258064516129033,0.15725806451612906,0.1280241935483871,0.14818548387096775,0.06350806451612903,0.038306451612903226,0.006048387096774193
midland,4666.0,75,0.01607372481783112,31.7,114797,31960,78888,109874,39179,42172,64365,42259,182.38630430967262,0.4404850359940071,0.46262348197863506,0.06050160176376725,0.004123171370452026,0.02019562225172661,0.00043850567012192887,0.0006090356529471235,0.011023545318342936,0.5027162990121442,0.4972837009878559,0.08685457446678929,0.08027089905843088,0.07312691084936113,0.06520335700451904,0.07039843112415801,0.1763523636673691,0.1273128128920667,0.1083413523027638,0.057998465230154575,0.051865476204977036,0.05636015932372681,0.03149932397042523,0.014415873905258413,0.8253654584954525,0.17463454150454752,0.032547338335119684,0.030600214362272237,0.06504108610217935,0.07690246516613078,0.10369774919614147,0.1672561629153269,0.137566988210075,0.1862808145766345,0.08638799571275456,0.11371918542336547
milam,539.0,7,0.012987012987012988,41.3,15076,9389,47081,61094,24015,28440,47693,32055,24.25374785503213,0.2618796626662342,0.625445994161531,0.08486052546221214,0.0011352578657152126,0.0049059357768407395,0.0,0.00048653908530651963,0.021286084982160232,0.500445994161531,0.499554005838469,0.06276354200454103,0.06402043464158287,0.06916963996107688,0.07691372040220565,0.056276354200454105,0.1119850794680506,0.09414531300681156,0.12832468374959455,0.06446642880311385,0.07480538436587739,0.11510703859876745,0.05684398313331171,0.02517839766461239,0.8663714616785301,0.13362853832146995,0.050740859183455916,0.08431936893721352,0.13090288881782325,0.12077603666986465,0.13751199232491207,0.1948619550154568,0.1173648864726575,0.10819742031766336,0.0345378957467221,0.02078669651423089
mills,71.0,1,0.014084507042253521,50.6,2953,1818,41827,60535,24274,23375,36765,36603,6.5515927908422045,0.1974704202366381,0.7957976336189311,0.002039983680130559,0.002039983680130559,0.0010199918400652797,0.0,0.0,0.0016319869441044472,0.4751121991024072,0.5248878008975928,0.036107711138310884,0.06405548755609955,0.0920032639738882,0.07792737658098735,0.03406772745818033,0.06507547939616483,0.07466340269277846,0.12076703386372907,0.08017135862913098,0.06691146470828234,0.14504283965728273,0.0971032231742146,0.046103631170950635,0.7930306230200633,0.20696937697993664,0.10171428571428573,0.054285714285714284,0.16,0.10457142857142857,0.13714285714285715,0.20514285714285715,0.10114285714285716,0.060571428571428575,0.034857142857142864,0.04057142857142857
mitchell,154.0,2,0.012987012987012988,34.1,4090,2177,49670,71553,20896,36892,42345,34250,9.393144475298817,0.3950689413414349,0.4859780322505258,0.09897172236503857,0.006193035756017761,0.0035054919373685442,0.0,0.0,0.010282776349614395,0.6290021032951624,0.3709978967048376,0.052114980135545684,0.055386772610423,0.04685674222949287,0.05678896938537041,0.114746436083197,0.18917971488665572,0.1347277401261977,0.108319700864688,0.05071278336059827,0.03949520916101893,0.07466697826595,0.05176443094180883,0.025239541949053517,0.8593849080532657,0.1406150919467343,0.01966407210159771,0.035641130684145844,0.18066366243342893,0.07169192953707497,0.19623105284719375,0.13805817287996722,0.14051618189266693,0.1614092585006145,0.00901269971323228,0.047111839410077835
montague,245.0,5,0.02040816326530612,43.4,11910,6469,51774,68340,28457,31811,54199,30751,20.849580945874237,0.10876397547529497,0.8601164408264207,0.006182698748003503,0.0016487196661342676,0.0,0.0,0.0,0.023288165284146532,0.4844659693956412,0.5155340306043588,0.05708691843989901,0.0672368488845381,0.0684218661445721,0.05579885620073162,0.053531866659797,0.10799113813179452,0.10402390643515896,0.13030037611417386,0.06672162398887115,0.0709979906229069,0.12499355968880416,0.07007058581070638,0.022824462878046268,0.8050018312143568,0.19499816878564327,0.07217010631644777,0.04853033145716073,0.10856785490931832,0.10381488430268918,0.13008130081300814,0.20537836147592245,0.1239524702939337,0.1255784865540963,0.047654784240150086,0.034271419637273294
montgomery,12410.0,172,0.01385979049153908,36.9,385596,133016,77416,110807,39618,40848,64402,46428,531.7789843500478,0.2365374383392401,0.6685279874469063,0.045624002380759136,0.0014519023528032538,0.028154280406532662,0.0005392780167554944,0.0012336660985309636,0.017931444958471987,0.4952772592412232,0.5047227407587768,0.06823941058175292,0.07477567657747837,0.07728990251512774,0.06969131293455617,0.05931877823769716,0.1267014762510258,0.13746358971584194,0.13788022256490726,0.06720233747260775,0.056135414693973255,0.07920893866839812,0.03425948470993516,0.011833455076698321,0.8572899912781579,0.14271000872184214,0.03992262333850215,0.02698329556121417,0.07060361056512968,0.07523480082770209,0.1064603289026724,0.16453431385260056,0.129828910451554,0.16986044195972472,0.08600633741825403,0.13056533712264615
moore,1289.0,22,0.017067494181536073,30.2,14667,5471,51527,63840,21650,30785,39335,31136,24.23146433581046,0.5491949910554562,0.329067473969084,0.028760148617035918,0.004449337186367598,0.07857437732214119,0.0,0.0,0.00995367184991514,0.52465483234714,0.47534516765286,0.08944543828264759,0.09054630521535707,0.09082152194853448,0.0779322049447273,0.07715242420072474,0.13545250217879914,0.1222879684418146,0.11077473510389432,0.05408008806935462,0.04765836429521582,0.06394202100821063,0.026053850740791702,0.013852575569927986,0.8340500300550238,0.16594996994497618,0.04391789918502868,0.04301237549049201,0.08527014790220344,0.1242076667672804,0.17612435858738304,0.22215514639299727,0.1325083006338666,0.1180199215212798,0.03048596438273468,0.024298219136734082
morris,209.0,5,0.023923444976076555,43.0,7701,4617,42961,56797,23438,27764,40670,30141,49.30373944894421,0.09465550547327753,0.6476175144880876,0.235592401802962,0.0060367031551835145,0.001368319381841597,0.00048293625241468133,0.0,0.014246619446233098,0.4814069542820348,0.5185930457179653,0.05698647778493239,0.06551835157759175,0.06857694784288472,0.05996458467482293,0.050869285254346426,0.11123631680618158,0.12000965872504828,0.11043142305215713,0.06986477784932389,0.07413071474565358,0.11244365743721828,0.07171603348358016,0.02825177076625885,0.8547913950456323,0.14520860495436766,0.07606973058637084,0.06735340729001585,0.12420760697305865,0.12955625990491285,0.1901743264659271,0.16917591125198098,0.10637876386687796,0.09766244057052298,0.026347068145800318,0.013074484944532488
motley,14.0,0,0.0,38.3,610,609,43750,62145,26103,24483,33750,40139,1.168188882803168,0.19377162629757785,0.7448096885813149,0.01643598615916955,0.0,0.0,0.0,0.009515570934256055,0.03546712802768166,0.5017301038062284,0.4982698961937716,0.050173010380622836,0.11418685121107268,0.061418685121107264,0.06487889273356401,0.025086505190311414,0.16868512110726644,0.047577854671280284,0.08564013840830449,0.0527681660899654,0.037197231833910036,0.19117647058823528,0.07785467128027683,0.023356401384083045,0.7958477508650519,0.2041522491349481,0.08602150537634409,0.034408602150537634,0.14193548387096774,0.16129032258064516,0.12903225806451613,0.1935483870967742,0.11397849462365592,0.08387096774193549,0.012903225806451613,0.04301075268817205
nacogdoches,1768.0,68,0.038461538461538464,30.6,38257,20424,43598,60789,22580,22169,43277,31661,69.2594318144602,0.1916623447939229,0.5960981115958388,0.17253424448579882,0.002776167668324232,0.01650446932487263,0.000106775679550932,0.001159278806552976,0.019158607645138652,0.4784313127307117,0.5215686872692883,0.06688733640440526,0.0701668751334696,0.05968760486897099,0.09873699624759756,0.1328899600353885,0.11774306720766345,0.10094877818115257,0.1032063211202294,0.061868879465511464,0.050703194118185434,0.07936483724335702,0.042237408096647236,0.015558741877421518,0.8106064113842972,0.1893935886157028,0.1007781124497992,0.06555388219544846,0.15164825970548862,0.09927208835341364,0.14148259705488622,0.17779451137884872,0.102869812583668,0.10379016064257028,0.020289491298527442,0.0365210843373494
navarro,1393.0,32,0.02297200287150036,38.6,26816,17529,47920,64220,23422,27381,40466,33223,48.119512852207535,0.2678508943457588,0.5665767861186012,0.1260523228289731,0.003478583043451413,0.006360249469979211,0.011094415742132022,0.0018113331823889011,0.016775415268715396,0.4908095424325381,0.5091904575674618,0.0718769940102505,0.0675133277072227,0.07881357676553527,0.07181524401539634,0.057921495173208735,0.1149990737500772,0.11606940699421607,0.12699915608340365,0.06965399419550049,0.057942078504826786,0.09398349216804233,0.05182882901426425,0.0205833316180557,0.8263161197214031,0.17368388027859696,0.08857849054434673,0.04655975168132437,0.11829625797551302,0.11266310283382193,0.15255503822498132,0.1883083290222452,0.11168592286026327,0.11168592286026327,0.03747772604472036,0.032189457952520546
newton,188.0,13,0.06914893617021277,44.3,8291,5473,40950,54380,21144,30362,51548,31327,15.05552776816822,0.03535605036636552,0.7352208863911218,0.19712598705271395,0.0014939176211140356,0.011809063100234758,0.0,0.0,0.018994095468449882,0.5145479120722771,0.4854520879277228,0.048303336416020484,0.04552891797680871,0.06388276303620971,0.10073273102368926,0.050935476986554734,0.08472647079746745,0.12463541296151386,0.14263356334922106,0.06011239951625525,0.08230774702994949,0.1147471010884257,0.06203315074340186,0.019420929074482462,0.8348954578226387,0.1651045421773612,0.09381277621534752,0.06327842507030935,0.17838489353153875,0.10747288067496986,0.1420249096022499,0.16070711128967458,0.0974286862193652,0.11430293290478105,0.030333467255926075,0.012253917235837686
nolan,378.0,5,0.013227513227513227,38.5,8963,5179,44346,66804,25820,26882,46875,30213,16.410141700027527,0.3693037551784044,0.5634103968996392,0.049645863958305496,0.004677268475210477,0.004409995990912735,0.0,0.0,0.00855271949752773,0.512428170519845,0.487571829480155,0.07309902445543233,0.07904583723105706,0.06695175731658426,0.0777762929306428,0.0608044901777362,0.1063076306294267,0.1102498997728184,0.11238807964720032,0.07423493251369771,0.061873580114927176,0.09962581852198316,0.05592676733930242,0.0217158893491915,0.827460263780859,0.172539736219141,0.07332236240628999,0.05522033278478698,0.1545072225269702,0.11848601206801974,0.1411592612909124,0.1634668129456939,0.12781130005485464,0.10769793380874017,0.02943865423294935,0.028890107880782594
nueces,16136.0,405,0.025099157164105105,35.3,208747,119691,55048,74820,27649,30869,48043,34488,430.0120718201728,0.6337610891962517,0.2986301825868411,0.03625938316605915,0.0025493361739429552,0.01978995023385097,0.0006713159456955332,0.0006269314203602912,0.007711811276998275,0.4938333250112349,0.5061666749887652,0.06842151983710879,0.06950339264215531,0.06881265846662561,0.0708044140410446,0.07322614470464872,0.14576710329943465,0.12491469849037133,0.1206787503536892,0.06259050282119137,0.05839616517701104,0.08011684226294502,0.04206820791930893,0.014699599984465416,0.8296581751539631,0.17034182484603688,0.06917921908691807,0.05385259761413524,0.10222918573445232,0.10022803778911936,0.13089679350945504,0.18142965732280533,0.12615764081721298,0.14115073763244032,0.05004421140809456,0.0448319190853668
ochiltree,279.0,5,0.017921146953405017,31.6,6621,2288,49928,70352,24260,27691,51412,24735,11.276200439148509,0.5376884422110553,0.4360262852725164,0.0017394665635871664,0.004541940471588713,0.0015461925009663702,0.0,0.0,0.018457672980286045,0.5054116737533823,0.4945883262466177,0.08735987630459993,0.08059528411287205,0.09654039427908774,0.08755315036722072,0.05131426362582141,0.14157325086973327,0.1417665249323541,0.09827986084267493,0.06107460378817162,0.053633552377270965,0.05972168534982605,0.028314650173946656,0.012272902976420565,0.7914438502673797,0.20855614973262032,0.041823990705779836,0.042404879465582336,0.12372930583793205,0.13679930293348824,0.15625907638687192,0.1826895149578856,0.1187917513796108,0.12431019459773453,0.03223932616903863,0.0409526575660761
oldham,27.0,2,0.07407407407407407,29.8,1151,434,63315,87324,24151,30709,45972,31750,1.3928476937707719,0.16889952153110047,0.745933014354067,0.04784688995215311,0.00047846889952153117,0.004784688995215311,0.0,0.0,0.03205741626794258,0.5478468899521531,0.4521531100478469,0.05598086124401914,0.06555023923444976,0.14832535885167464,0.12344497607655502,0.056459330143540674,0.08373205741626795,0.10526315789473684,0.08995215311004785,0.06937799043062201,0.061244019138755976,0.09330143540669857,0.0354066985645933,0.011961722488038276,0.8921052631578947,0.10789473684210528,0.06261859582542695,0.018975332068311198,0.1176470588235294,0.06261859582542695,0.1081593927893738,0.2428842504743833,0.14231499051233396,0.08159392789373814,0.08538899430740038,0.0777988614800759
orange,2116.0,46,0.021739130434782608,37.8,52513,27767,55700,74104,28826,35328,59191,37068,251.80282880092042,0.07335181505586161,0.810475091317953,0.08435756184039883,0.0032957749830452012,0.011981391364355658,0.0,0.00044022987138148887,0.016098135567004176,0.4953180958273347,0.5046819041726653,0.06811664901781146,0.0690922935976299,0.06910419170226183,0.06359536925767725,0.06304805644460837,0.12675050864397305,0.12187228574488085,0.13168822206622485,0.07103168465263482,0.06214380049258152,0.08855759277547087,0.04837769343343605,0.01662165217080919,0.8459682356754421,0.15403176432455792,0.06083341148519804,0.0544874800712745,0.08749882772202945,0.1090062208884304,0.14417456000500173,0.17146519115946107,0.11941604926693553,0.15227109318828347,0.06417831129450749,0.03666885491887836
palo pinto,677.0,17,0.025110782865583457,40.5,15680,10934,45979,64671,24983,27099,43976,29479,29.727604564174648,0.1986439241445068,0.7521630116184624,0.02217749055337783,0.005685630539958329,0.00766324116255253,0.0013066355899283115,0.0006709750326658897,0.011689091358547869,0.4939435674683053,0.5060564325316947,0.060952784546385565,0.0710174100363739,0.061588445103647985,0.06953420206942826,0.05516121058021683,0.116537768831444,0.10541370907935163,0.12815623123918493,0.06402514390648728,0.07624395239608715,0.11025179220962672,0.06127061482501678,0.01984673517674895,0.8140272137921208,0.1859727862078792,0.07020946470131885,0.06235453840186191,0.14264934057408846,0.09959270752521336,0.1565166795965865,0.1778510473235066,0.10589604344453064,0.11326609775019394,0.033553141970519784,0.03811093871217999
